"state","puma5","msacmsa","pmsa","stab","msaname","pmsaname","pop2k","afact"
"47","00100","9999"," ","TN","Non-metro"," ",175262,1 
"47","00200","9999"," ","TN","Non-metro"," ",115514,1 
"47","00300","1660"," ","TN","Clarksville-Hopkinsville, TN-KY"," ",134768,1 
"47","00400","5360"," ","TN","Nashville, TN"," ",133501,1 
"47","00501","5360"," ","TN","Nashville, TN"," ",113172,1 
"47","00502","5360"," ","TN","Nashville, TN"," ",106086,1 
"47","00600","9999"," ","TN","Non-metro"," ",180038,1 
"47","00700","9999"," ","TN","Non-metro"," ",117386,1 
"47","00801","3660"," ","TN","Johnson City-Kingsport-Bristol, TN-VA"," ",103176,1 
"47","00802","3660"," ","TN","Johnson City-Kingsport-Bristol, TN-VA"," ",103435,1 
"47","00900","3660"," ","TN","Johnson City-Kingsport-Bristol, TN-VA"," ",74409,0.481 
"47","00900","9999"," ","TN","Non-metro"," ",80408,0.519 
"47","01000","3660"," ","TN","Johnson City-Kingsport-Bristol, TN-VA"," ",107198,1 
"47","01100","9999"," ","TN","Non-metro"," ",112352,1 
"47","01200","3840"," ","TN","Knoxville, TN"," ",71170,0.616 
"47","01200","9999"," ","TN","Non-metro"," ",44294,0.384 
"47","01301","3840"," ","TN","Knoxville, TN"," ",194578,1 
"47","01302","3840"," ","TN","Knoxville, TN"," ",102702,1 
"47","01400","3840"," ","TN","Knoxville, TN"," ",173890,1 
"47","01500","3840"," ","TN","Knoxville, TN"," ",105823,1 
"47","01600","3840"," ","TN","Knoxville, TN"," ",39086,0.301 
"47","01600","9999"," ","TN","Non-metro"," ",90871,0.699 
"47","01700","9999"," ","TN","Non-metro"," ",153030,1 
"47","01800","1560"," ","TN","Chattanooga, TN-GA"," ",155554,1 
"47","01900","1560"," ","TN","Chattanooga, TN-GA"," ",152342,1 
"47","02000","1560"," ","TN","Chattanooga, TN-GA"," ",27776,0.264 
"47","02000","9999"," ","TN","Non-metro"," ",77555,0.736 
"47","02100","9999"," ","TN","Non-metro"," ",132219,1 
"47","02201","5360"," ","TN","Nashville, TN"," ",119185,1 
"47","02202","5360"," ","TN","Nashville, TN"," ",102188,1 
"47","02203","5360"," ","TN","Nashville, TN"," ",131144,1 
"47","02204","5360"," ","TN","Nashville, TN"," ",113959,1 
"47","02205","5360"," ","TN","Nashville, TN"," ",103415,1 
"47","02300","5360"," ","TN","Nashville, TN"," ",182023,1 
"47","02400","5360"," ","TN","Nashville, TN"," ",126638,1 
"47","02500","9999"," ","TN","Non-metro"," ",124364,1 
"47","02600","9999"," ","TN","Non-metro"," ",133851,1 
"47","02700","9999"," ","TN","Non-metro"," ",127508,1 
"47","02800","9999"," ","TN","Non-metro"," ",135386,1 
"47","02900","3580"," ","TN","Jackson, TN"," ",107377,1 
"47","03000","4920"," ","TN","Memphis, TN-AR-MS"," ",80077,0.747 
"47","03000","9999"," ","TN","Non-metro"," ",27101,0.253 
"47","03101","4920"," ","TN","Memphis, TN-AR-MS"," ",165412,1 
"47","03102","4920"," ","TN","Memphis, TN-AR-MS"," ",131020,1 
"47","03103","4920"," ","TN","Memphis, TN-AR-MS"," ",127949,1 
"47","03104","4920"," ","TN","Memphis, TN-AR-MS"," ",120682,1 
"47","03105","4920"," ","TN","Memphis, TN-AR-MS"," ",105037,1 
"47","03201","4920"," ","TN","Memphis, TN-AR-MS"," ",143012,1 
"47","03202","4920"," ","TN","Memphis, TN-AR-MS"," ",104360,1 
"48","00100","9999"," ","TX","Non-metro"," ",185004,1 
"48","00200","0320"," ","TX","Amarillo, TX"," ",113546,1 
"48","00300","0320"," ","TX","Amarillo, TX"," ",104312,1 
"48","00400","9999"," ","TX","Non-metro"," ",135243,1 
"48","00501","4600"," ","TX","Lubbock, TX"," ",109885,1 
"48","00502","4600"," ","TX","Lubbock, TX"," ",132743,1 
"48","00600","9080"," ","TX","Wichita Falls, TX"," ",8854,0.061 
"48","00600","9999"," ","TX","Non-metro"," ",136894,0.939 
"48","00700","9080"," ","TX","Wichita Falls, TX"," ",131664,1 
"48","00800","7640"," ","TX","Sherman-Denison, TX"," ",110595,0.753 
"48","00800","9999"," ","TX","Non-metro"," ",36363,0.247 
"48","00900","1922","1920","TX","Dallas-Fort Worth, TX (C)","Dallas, TX (P)",76596,0.71 
"48","00900","9999"," ","TX","Non-metro"," ",31242,0.29 
"48","01000","9999"," ","TX","Non-metro"," ",150724,1 
"48","01100","8360"," ","TX","Texarkana, TX-Texarkana, AR"," ",89306,0.746 
"48","01100","9999"," ","TX","Non-metro"," ",30438,0.254 
"48","01200","4420"," ","TX","Longview-Marshall, TX"," ",35291,0.232 
"48","01200","9999"," ","TX","Non-metro"," ",116521,0.768 
"48","01300","4420"," ","TX","Longview-Marshall, TX"," ",173489,1 
"48","01400","8640"," ","TX","Tyler, TX"," ",174706,1 
"48","01500","9999"," ","TX","Non-metro"," ",116787,1 
"48","01600","9999"," ","TX","Non-metro"," ",116186,1 
"48","01700","9999"," ","TX","Non-metro"," ",139333,1 
"48","01800","1922","1920","TX","Dallas-Fort Worth, TX (C)","Dallas, TX (P)",73277,0.571 
"48","01800","9999"," ","TX","Non-metro"," ",55109,0.429 
"48","01900","9999"," ","TX","Non-metro"," ",135939,1 
"48","02000","1922","1920","TX","Dallas-Fort Worth, TX (C)","Dallas, TX (P)",114393,1 
"48","02101","1922","1920","TX","Dallas-Fort Worth, TX (C)","Dallas, TX (P)",118908,1 
"48","02102","1922","1920","TX","Dallas-Fort Worth, TX (C)","Dallas, TX (P)",152874,1 
"48","02103","1922","1920","TX","Dallas-Fort Worth, TX (C)","Dallas, TX (P)",112401,1 
"48","02104","1922","1920","TX","Dallas-Fort Worth, TX (C)","Dallas, TX (P)",107492,1 
"48","02201","1922","1920","TX","Dallas-Fort Worth, TX (C)","Dallas, TX (P)",243769,1 
"48","02202","1922","1920","TX","Dallas-Fort Worth, TX (C)","Dallas, TX (P)",189207,1 
"48","02301","1922","1920","TX","Dallas-Fort Worth, TX (C)","Dallas, TX (P)",102559,1 
"48","02302","1922","1920","TX","Dallas-Fort Worth, TX (C)","Dallas, TX (P)",135393,1 
"48","02303","1922","1920","TX","Dallas-Fort Worth, TX (C)","Dallas, TX (P)",138726,1 
"48","02304","1922","1920","TX","Dallas-Fort Worth, TX (C)","Dallas, TX (P)",185969,1 
"48","02305","1922","1920","TX","Dallas-Fort Worth, TX (C)","Dallas, TX (P)",132772,1 
"48","02306","1922","1920","TX","Dallas-Fort Worth, TX (C)","Dallas, TX (P)",195592,1 
"48","02307","1922","1920","TX","Dallas-Fort Worth, TX (C)","Dallas, TX (P)",140986,1 
"48","02308","1922","1920","TX","Dallas-Fort Worth, TX (C)","Dallas, TX (P)",163249,1 
"48","02309","1922","1920","TX","Dallas-Fort Worth, TX (C)","Dallas, TX (P)",114363,1 
"48","02310","1922","1920","TX","Dallas-Fort Worth, TX (C)","Dallas, TX (P)",105698,1 
"48","02311","1922","1920","TX","Dallas-Fort Worth, TX (C)","Dallas, TX (P)",191615,1 
"48","02312","1922","1920","TX","Dallas-Fort Worth, TX (C)","Dallas, TX (P)",135008,1 
"48","02313","1922","1920","TX","Dallas-Fort Worth, TX (C)","Dallas, TX (P)",105722,1 
"48","02314","1922","1920","TX","Dallas-Fort Worth, TX (C)","Dallas, TX (P)",160667,1 
"48","02315","1922","1920","TX","Dallas-Fort Worth, TX (C)","Dallas, TX (P)",210580,1 
"48","02400","1922","1920","TX","Dallas-Fort Worth, TX (C)","Dallas, TX (P)",111360,1 
"48","02501","1922","2800","TX","Dallas-Fort Worth, TX (C)","Fort Worth-Arlington, TX (P)",122626,1 
"48","02502","1922","2800","TX","Dallas-Fort Worth, TX (C)","Fort Worth-Arlington, TX (P)",127119,1 
"48","02503","1922","2800","TX","Dallas-Fort Worth, TX (C)","Fort Worth-Arlington, TX (P)",188741,1 
"48","02504","1922","2800","TX","Dallas-Fort Worth, TX (C)","Fort Worth-Arlington, TX (P)",163535,1 
"48","02505","1922","2800","TX","Dallas-Fort Worth, TX (C)","Fort Worth-Arlington, TX (P)",155753,1 
"48","02506","1922","2800","TX","Dallas-Fort Worth, TX (C)","Fort Worth-Arlington, TX (P)",182037,1 
"48","02507","1922","2800","TX","Dallas-Fort Worth, TX (C)","Fort Worth-Arlington, TX (P)",142778,1 
"48","02508","1922","2800","TX","Dallas-Fort Worth, TX (C)","Fort Worth-Arlington, TX (P)",100914,1 
"48","02509","1922","2800","TX","Dallas-Fort Worth, TX (C)","Fort Worth-Arlington, TX (P)",142626,1 
"48","02510","1922","2800","TX","Dallas-Fort Worth, TX (C)","Fort Worth-Arlington, TX (P)",106529,1 
"48","02511","1922","2800","TX","Dallas-Fort Worth, TX (C)","Fort Worth-Arlington, TX (P)",102056,1 
"48","02600","1922","2800","TX","Dallas-Fort Worth, TX (C)","Fort Worth-Arlington, TX (P)",126811,1 
"48","02700","1922","2800","TX","Dallas-Fort Worth, TX (C)","Fort Worth-Arlington, TX (P)",41100,0.287 
"48","02700","9999"," ","TX","Non-metro"," ",102242,0.713 
"48","02800","9999"," ","TX","Non-metro"," ",117487,1 
"48","02900","0040"," ","TX","Abilene, TX"," ",126555,1 
"48","03000","7200"," ","TX","San Angelo, TX"," ",104010,0.964 
"48","03000","9999"," ","TX","Non-metro"," ",3864,0.036 
"48","03100","9999"," ","TX","Non-metro"," ",110730,1 
"48","03200","5800"," ","TX","Odessa-Midland, TX"," ",116009,1 
"48","03300","5800"," ","TX","Odessa-Midland, TX"," ",121123,1 
"48","03400","9999"," ","TX","Non-metro"," ",105339,1 
"48","03501","2320"," ","TX","El Paso, TX"," ",100908,1 
"48","03502","2320"," ","TX","El Paso, TX"," ",118664,1 
"48","03503","2320"," ","TX","El Paso, TX"," ",104782,1 
"48","03504","2320"," ","TX","El Paso, TX"," ",191546,1 
"48","03505","2320"," ","TX","El Paso, TX"," ",163722,1 
"48","03600","9999"," ","TX","Non-metro"," ",143846,1 
"48","03701","3810"," ","TX","Killeen-Temple, TX"," ",105351,1 
"48","03702","3810"," ","TX","Killeen-Temple, TX"," ",106591,1 
"48","03703","3810"," ","TX","Killeen-Temple, TX"," ",101010,1 
"48","03801","8800"," ","TX","Waco, TX"," ",102610,1 
"48","03802","8800"," ","TX","Waco, TX"," ",110907,1 
"48","03900","9999"," ","TX","Non-metro"," ",138260,1 
"48","04000","1260"," ","TX","Bryan-College Station, TX"," ",152415,1 
"48","04100","9999"," ","TX","Non-metro"," ",162101,1 
"48","04200","0840"," ","TX","Beaumont-Port Arthur, TX"," ",133039,1 
"48","04300","0840"," ","TX","Beaumont-Port Arthur, TX"," ",113866,1 
"48","04400","0840"," ","TX","Beaumont-Port Arthur, TX"," ",138185,1 
"48","04501","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",131142,1 
"48","04502","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",177767,1 
"48","04503","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",113707,1 
"48","04601","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",127994,1 
"48","04602","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",146966,1 
"48","04603","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",112240,1 
"48","04604","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",131899,1 
"48","04605","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",121881,1 
"48","04606","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",133599,1 
"48","04607","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",135809,1 
"48","04608","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",112952,1 
"48","04609","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",123652,1 
"48","04610","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",124409,1 
"48","04611","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",133154,1 
"48","04612","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",118845,1 
"48","04613","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",132397,1 
"48","04614","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",146951,1 
"48","04615","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",146298,1 
"48","04616","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",124534,1 
"48","04617","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",147862,1 
"48","04618","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",164847,1 
"48","04619","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",157770,1 
"48","04620","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",108898,1 
"48","04621","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",161648,1 
"48","04622","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",156588,1 
"48","04623","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",155011,1 
"48","04624","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",132700,1 
"48","04625","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",141674,1 
"48","04701","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",176264,1 
"48","04702","3362","3360","TX","Houston-Galveston-Brazoria, TX (C)","Houston, TX (P)",178188,1 
"48","04801","3362","1145","TX","Houston-Galveston-Brazoria, TX (C)","Brazoria, TX (P)",132703,1 
"48","04802","3362","1145","TX","Houston-Galveston-Brazoria, TX (C)","Brazoria, TX (P)",109064,1 
"48","04901","3362","2920","TX","Houston-Galveston-Brazoria, TX (C)","Galveston-Texas City, TX (P)",115536,1 
"48","04902","3362","2920","TX","Houston-Galveston-Brazoria, TX (C)","Galveston-Texas City, TX (P)",134622,1 
"48","05000","9999"," ","TX","Non-metro"," ",118745,1 
"48","05100","0640"," ","TX","Austin-San Marcos, TX"," ",89927,0.593 
"48","05100","9999"," ","TX","Non-metro"," ",61699,0.407 
"48","05201","0640"," ","TX","Austin-San Marcos, TX"," ",130230,1 
"48","05202","0640"," ","TX","Austin-San Marcos, TX"," ",119737,1 
"48","05301","0640"," ","TX","Austin-San Marcos, TX"," ",167656,1 
"48","05302","0640"," ","TX","Austin-San Marcos, TX"," ",159117,1 
"48","05303","0640"," ","TX","Austin-San Marcos, TX"," ",159944,1 
"48","05304","0640"," ","TX","Austin-San Marcos, TX"," ",158035,1 
"48","05401","0640"," ","TX","Austin-San Marcos, TX"," ",163946,1 
"48","05402","0640"," ","TX","Austin-San Marcos, TX"," ",101171,1 
"48","05500","7240"," ","TX","San Antonio, TX"," ",167044,1 
"48","05601","7240"," ","TX","San Antonio, TX"," ",102340,1 
"48","05602","7240"," ","TX","San Antonio, TX"," ",113367,1 
"48","05603","7240"," ","TX","San Antonio, TX"," ",105949,1 
"48","05604","7240"," ","TX","San Antonio, TX"," ",121247,1 
"48","05605","7240"," ","TX","San Antonio, TX"," ",154732,1 
"48","05606","7240"," ","TX","San Antonio, TX"," ",172439,1 
"48","05607","7240"," ","TX","San Antonio, TX"," ",171968,1 
"48","05608","7240"," ","TX","San Antonio, TX"," ",108322,1 
"48","05609","7240"," ","TX","San Antonio, TX"," ",128363,1 
"48","05610","7240"," ","TX","San Antonio, TX"," ",101012,1 
"48","05611","7240"," ","TX","San Antonio, TX"," ",113192,1 
"48","05700","7240"," ","TX","San Antonio, TX"," ",32408,0.245 
"48","05700","9999"," ","TX","Non-metro"," ",99643,0.755 
"48","05800","9999"," ","TX","Non-metro"," ",161411,1 
"48","05900","9999"," ","TX","Non-metro"," ",154381,1 
"48","06000","4080"," ","TX","Laredo, TX"," ",193117,1 
"48","06100","9999"," ","TX","Non-metro"," ",128290,1 
"48","06200","8750"," ","TX","Victoria, TX"," ",84088,0.706 
"48","06200","9999"," ","TX","Non-metro"," ",35038,0.294 
"48","06301","1880"," ","TX","Corpus Christi, TX"," ",121832,1 
"48","06302","1880"," ","TX","Corpus Christi, TX"," ",155622,1 
"48","06400","1880"," ","TX","Corpus Christi, TX"," ",103329,1 
"48","06500","9999"," ","TX","Non-metro"," ",131081,1 
"48","06600","4880"," ","TX","McAllen-Edinburg-Mission, TX"," ",106414,1 
"48","06701","4880"," ","TX","McAllen-Edinburg-Mission, TX"," ",115186,1 
"48","06702","4880"," ","TX","McAllen-Edinburg-Mission, TX"," ",100637,1 
"48","06703","4880"," ","TX","McAllen-Edinburg-Mission, TX"," ",122312,1 
"48","06704","4880"," ","TX","McAllen-Edinburg-Mission, TX"," ",124914,1 
"48","06800","1240"," ","TX","Brownsville-Harlingen-San Benito, TX"," ",139722,1 
"48","06900","1240"," ","TX","Brownsville-Harlingen-San Benito, TX"," ",195505,1 
"49","00100","9999"," ","UT","Non-metro"," ",176832,1 
"49","00200","7160"," ","UT","Salt Lake City-Ogden, UT"," ",196533,1 
"49","00301","7160"," ","UT","Salt Lake City-Ogden, UT"," ",132800,1 
"49","00302","7160"," ","UT","Salt Lake City-Ogden, UT"," ",106194,1 
"49","00400","9999"," ","UT","Non-metro"," ",146776,1 
"49","00501","7160"," ","UT","Salt Lake City-Ogden, UT"," ",181105,1 
"49","00502","7160"," ","UT","Salt Lake City-Ogden, UT"," ",102784,1 
"49","00503","7160"," ","UT","Salt Lake City-Ogden, UT"," ",129505,1 
"49","00504","7160"," ","UT","Salt Lake City-Ogden, UT"," ",146427,1 
"49","00505","7160"," ","UT","Salt Lake City-Ogden, UT"," ",113043,1 
"49","00506","7160"," ","UT","Salt Lake City-Ogden, UT"," ",101835,1 
"49","00507","7160"," ","UT","Salt Lake City-Ogden, UT"," ",123688,1 
"49","00601","6520"," ","UT","Provo-Orem, UT"," ",137652,1 
"49","00602","6520"," ","UT","Provo-Orem, UT"," ",105387,1 
"49","00603","6520"," ","UT","Provo-Orem, UT"," ",125497,1 
"49","00700","2620"," ","UT","Flagstaff, AZ-UT"," ",6046,0.029 
"49","00700","9999"," ","UT","Non-metro"," ",201065,0.971 
"50","00100","1305"," ","VT","Burlington, VT"," ",169391,0.852 
"50","00100","9999"," ","VT","Non-metro"," ",29498,0.148 
"50","00200","9999"," ","VT","Non-metro"," ",143710,1 
"50","00300","9999"," ","VT","Non-metro"," ",129860,1 
"50","00400","9999"," ","VT","Non-metro"," ",136368,1 
"51","00100","8872","8840","VA","Washington-Baltimore, DC-MD-VA-WV (C)","Washington, DC-MD-VA-WV (P)",189453,1 
"51","00200","8872","8840","VA","Washington-Baltimore, DC-MD-VA-WV (C)","Washington, DC-MD-VA-WV (P)",128283,1 
"51","00301","8872","8840","VA","Washington-Baltimore, DC-MD-VA-WV (C)","Washington, DC-MD-VA-WV (P)",208328,1 
"51","00302","8872","8840","VA","Washington-Baltimore, DC-MD-VA-WV (C)","Washington, DC-MD-VA-WV (P)",174963,1 
"51","00303","8872","8840","VA","Washington-Baltimore, DC-MD-VA-WV (C)","Washington, DC-MD-VA-WV (P)",202647,1 
"51","00304","8872","8840","VA","Washington-Baltimore, DC-MD-VA-WV (C)","Washington, DC-MD-VA-WV (P)",150794,1 
"51","00305","8872","8840","VA","Washington-Baltimore, DC-MD-VA-WV (C)","Washington, DC-MD-VA-WV (P)",264892,1 
"51","00400","9999"," ","VA","Non-metro"," ",117869,1 
"51","00501","8872","8840","VA","Washington-Baltimore, DC-MD-VA-WV (C)","Washington, DC-MD-VA-WV (P)",141229,1 
"51","00502","8872","8840","VA","Washington-Baltimore, DC-MD-VA-WV (C)","Washington, DC-MD-VA-WV (P)",185009,1 
"51","00600","8872","8840","VA","Washington-Baltimore, DC-MD-VA-WV (C)","Washington, DC-MD-VA-WV (P)",268974,1 
"51","00700","9999"," ","VA","Non-metro"," ",202381,1 
"51","00800","8872","8840","VA","Washington-Baltimore, DC-MD-VA-WV (C)","Washington, DC-MD-VA-WV (P)",109249,1 
"51","00900","8872","8840","VA","Washington-Baltimore, DC-MD-VA-WV (C)","Washington, DC-MD-VA-WV (P)",143936,1 
"51","01000","1540"," ","VA","Charlottesville, VA"," ",159576,1 
"51","01100","9999"," ","VA","Non-metro"," ",193650,1 
"51","01200","6760"," ","VA","Richmond-Petersburg, VA"," ",197790,1 
"51","01300","6760"," ","VA","Richmond-Petersburg, VA"," ",262300,1 
"51","01400","6760"," ","VA","Richmond-Petersburg, VA"," ",259903,1 
"51","01500","6760"," ","VA","Richmond-Petersburg, VA"," ",125560,1 
"51","01600","6800"," ","VA","Roanoke, VA"," ",119658,1 
"51","01700","6800"," ","VA","Roanoke, VA"," ",116274,1 
"51","01800","4640"," ","VA","Lynchburg, VA"," ",214911,1 
"51","01900","9999"," ","VA","Non-metro"," ",162569,1 
"51","02000","5720"," ","VA","Norfolk-Virginia Beach-Newport News, VA-"," ",180150,1 
"51","02100","5720"," ","VA","Norfolk-Virginia Beach-Newport News, VA-"," ",146437,1 
"51","02200","5720"," ","VA","Norfolk-Virginia Beach-Newport News, VA-"," ",171950,1 
"51","02300","6760"," ","VA","Richmond-Petersburg, VA"," ",150959,1 
"51","02400","9999"," ","VA","Non-metro"," ",165146,1 
"51","02500","9999"," ","VA","Non-metro"," ",114319,1 
"51","02600","3660"," ","VA","Johnson City-Kingsport-Bristol, TN-VA"," ",91873,0.735 
"51","02600","9999"," ","VA","Non-metro"," ",33081,0.265 
"51","02700","9999"," ","VA","Non-metro"," ",160045,1 
"51","02801","5720"," ","VA","Norfolk-Virginia Beach-Newport News, VA-"," ",119978,1 
"51","02802","5720"," ","VA","Norfolk-Virginia Beach-Newport News, VA-"," ",154485,1 
"51","02803","5720"," ","VA","Norfolk-Virginia Beach-Newport News, VA-"," ",150794,1 
"51","02900","5720"," ","VA","Norfolk-Virginia Beach-Newport News, VA-"," ",234403,1 
"51","03000","5720"," ","VA","Norfolk-Virginia Beach-Newport News, VA-"," ",199184,1 
"51","03100","5720"," ","VA","Norfolk-Virginia Beach-Newport News, VA-"," ",193970,1 
"51","03200","9999"," ","VA","Non-metro"," ",126331,1 
"51","03300","9999"," ","VA","Non-metro"," ",140039,1 
"51","03400","9999"," ","VA","Non-metro"," ",135017,1 
"51","03500","1950"," ","VA","Danville, VA"," ",110156,1 
"53","00100","0860"," ","WA","Bellingham, WA"," ",166814,1 
"53","00200","7602","7600","WA","Seattle-Tacoma-Bremerton, WA (C)","Seattle-Bellevue-Everett, WA (P)",71558,0.379 
"53","00200","9999"," ","WA","Non-metro"," ",117056,0.621 
"53","00300","9999"," ","WA","Non-metro"," ",172145,1 
"53","00400","9999"," ","WA","Non-metro"," ",160368,1 
"53","00500","7840"," ","WA","Spokane, WA"," ",195629,1 
"53","00601","7840"," ","WA","Spokane, WA"," ",107454,1 
"53","00602","7840"," ","WA","Spokane, WA"," ",114856,1 
"53","00700","9999"," ","WA","Non-metro"," ",122932,1 
"53","00800","6740"," ","WA","Richland-Kennewick-Pasco, WA"," ",191822,1 
"53","00901","9260"," ","WA","Yakima, WA"," ",100341,1 
"53","00902","9260"," ","WA","Yakima, WA"," ",122240,1 
"53","01001","7602","7600","WA","Seattle-Tacoma-Bremerton, WA (C)","Seattle-Bellevue-Everett, WA (P)",135486,1 
"53","01002","7602","7600","WA","Seattle-Tacoma-Bremerton, WA (C)","Seattle-Bellevue-Everett, WA (P)",153493,1 
"53","01003","7602","7600","WA","Seattle-Tacoma-Bremerton, WA (C)","Seattle-Bellevue-Everett, WA (P)",101485,1 
"53","01004","7602","7600","WA","Seattle-Tacoma-Bremerton, WA (C)","Seattle-Bellevue-Everett, WA (P)",102381,1 
"53","01005","7602","7600","WA","Seattle-Tacoma-Bremerton, WA (C)","Seattle-Bellevue-Everett, WA (P)",113179,1 
"53","01100","9999"," ","WA","Non-metro"," ",125805,1 
"53","01201","7602","5910","WA","Seattle-Tacoma-Bremerton, WA (C)","Olympia, WA (P)",100178,1 
"53","01202","7602","5910","WA","Seattle-Tacoma-Bremerton, WA (C)","Olympia, WA (P)",107177,1 
"53","01300","7602","8200","WA","Seattle-Tacoma-Bremerton, WA (C)","Tacoma, WA (P)",193556,1 
"53","01401","7602","8200","WA","Seattle-Tacoma-Bremerton, WA (C)","Tacoma, WA (P)",144671,1 
"53","01402","7602","8200","WA","Seattle-Tacoma-Bremerton, WA (C)","Tacoma, WA (P)",150964,1 
"53","01403","7602","8200","WA","Seattle-Tacoma-Bremerton, WA (C)","Tacoma, WA (P)",102772,1 
"53","01404","7602","8200","WA","Seattle-Tacoma-Bremerton, WA (C)","Tacoma, WA (P)",108857,1 
"53","01500","9999"," ","WA","Non-metro"," ",156778,1 
"53","01600","9999"," ","WA","Non-metro"," ",139883,1 
"53","01701","7602","1150","WA","Seattle-Tacoma-Bremerton, WA (C)","Bremerton, WA (P)",113492,1 
"53","01702","7602","1150","WA","Seattle-Tacoma-Bremerton, WA (C)","Bremerton, WA (P)",118477,1 
"53","01801","7602","7600","WA","Seattle-Tacoma-Bremerton, WA (C)","Seattle-Bellevue-Everett, WA (P)",126999,1 
"53","01802","7602","7600","WA","Seattle-Tacoma-Bremerton, WA (C)","Seattle-Bellevue-Everett, WA (P)",109697,1 
"53","01803","7602","7600","WA","Seattle-Tacoma-Bremerton, WA (C)","Seattle-Bellevue-Everett, WA (P)",103992,1 
"53","01804","7602","7600","WA","Seattle-Tacoma-Bremerton, WA (C)","Seattle-Bellevue-Everett, WA (P)",102596,1 
"53","01805","7602","7600","WA","Seattle-Tacoma-Bremerton, WA (C)","Seattle-Bellevue-Everett, WA (P)",120090,1 
"53","01900","7602","7600","WA","Seattle-Tacoma-Bremerton, WA (C)","Seattle-Bellevue-Everett, WA (P)",109569,1 
"53","02001","7602","7600","WA","Seattle-Tacoma-Bremerton, WA (C)","Seattle-Bellevue-Everett, WA (P)",120405,1 
"53","02002","7602","7600","WA","Seattle-Tacoma-Bremerton, WA (C)","Seattle-Bellevue-Everett, WA (P)",134454,1 
"53","02003","7602","7600","WA","Seattle-Tacoma-Bremerton, WA (C)","Seattle-Bellevue-Everett, WA (P)",105794,1 
"53","02004","7602","7600","WA","Seattle-Tacoma-Bremerton, WA (C)","Seattle-Bellevue-Everett, WA (P)",112586,1 
"53","02005","7602","7600","WA","Seattle-Tacoma-Bremerton, WA (C)","Seattle-Bellevue-Everett, WA (P)",118696,1 
"53","02006","7602","7600","WA","Seattle-Tacoma-Bremerton, WA (C)","Seattle-Bellevue-Everett, WA (P)",114225,1 
"53","02007","7602","7600","WA","Seattle-Tacoma-Bremerton, WA (C)","Seattle-Bellevue-Everett, WA (P)",118352,1 
"53","02008","7602","7600","WA","Seattle-Tacoma-Bremerton, WA (C)","Seattle-Bellevue-Everett, WA (P)",117551,1 
"53","02009","7602","7600","WA","Seattle-Tacoma-Bremerton, WA (C)","Seattle-Bellevue-Everett, WA (P)",122028,1 
"53","02101","6442","6440","WA","Portland-Salem, OR-WA (C)","Portland-Vancouver, OR-WA (P)",100605,1 
"53","02102","6442","6440","WA","Portland-Salem, OR-WA (C)","Portland-Vancouver, OR-WA (P)",101073,1 
"53","02200","6442","6440","WA","Portland-Salem, OR-WA (C)","Portland-Vancouver, OR-WA (P)",143560,1 
"54","00100","8080"," ","WV","Steubenville-Weirton, OH-WV"," ",58114,0.366 
"54","00100","9000"," ","WV","Wheeling, WV-OH"," ",82946,0.522 
"54","00100","9999"," ","WV","Non-metro"," ",17693,0.111 
